fpLILEEflg,AHCIncomeEQ_LILEE,fpfullinc,fuelexpn,FuelCosteqFactor,EqAHCincDeciles_LILEE,elecmop,gasmop,aagph2021_x,FPGAP_LILEE,fpvuln,fpLILEEqdt,FPEERband,FPEERrating,DWtype,DWage,Ongas,CentralHeating,Mainfueltype,boiler_x,WallType,tenure4x_fp,Loftins,EPC,SAP12,hhcompx_x,Ageyng,Ageold,Hhsize,ethhrp2x_x,Hhsick,Unoc,emphrp3x_x,ECO_AW,FloorArea,gorehs_x,HTHG,WHDBroad,HousingCosts,fpbasinc,wathcost,spahcost,litecost,cookcost,BHCflg10,AHCflg10,FullincDeciles,aagpd2021,aagph2021_y,tenure8x,tenure4x,tenure2x,vacantx,gorehs_y,region3x,govreg1,hhcompx_y,hhcomp1,hhtype11,hhtype7,hhtype6,hhsizex,ndepchild,noUnits1,sft,agehrp2x,agehrp4x,agehrp6x,agepart6x,ager,pyngbx,ageoldbx,emphrpx,emphrp3x_y,nssech9,nssecp9,hhempx,empprtx,empprt3x,workless,atspahrp,atspaprt,atspaany,ethhrp2x_y,ethprt2x,sexhrp,freeLeas,owntype,hatentp3,srtentype2,bedstdx,nbedsx,bedrqx,lharqx,lhastdx,nrooms1a,sharer,accomhh1,lenresb,lenownb,ftbuyer,prevten,tenex,tenure2,tenure4,hhltsick,hhwhch,mortwkx,rentwkx,rentExS,hhincx,hhinc5x,amthbenx,housbenx,hhbensx,JOINTINCx,ALLincx,HYEARGRx,hhvulx,market_rent,equityr,equityr5,BHCinceq,BHCinceqv5,BHCinceqv60h,AHCinceq,AHCinceqv5,AHCinceqv60h,dampalfm,dhhhsrsym,dhomeszm,dhcostzm,dwtypenx,dwtype8x,dwtype3x,housex,dwage7x,dwage6x,dwage5x,dwage4x,alltypex,floorx,floor5x,floory,floor5y,storeyx,dblglaz2,dblglaz4,parking,neivisx,lv1upkpx,lv2trafx,lv3utilx,lvnumx,lvanyx,attic,heat4x,heat7x,sysage,fuelx,watersys,boiler_y,mainsgas,watercyl,loftinsx,loftins4,loftins6,loftinsu,loftu4,wallinsz,wallcavy,pcavwallx,wins95x,sap12,sap412,rdsap09,EPceeb12e,EPceir12e,EPceib12e,Equivalised fuel costs,Equivalised AHC income,household_income_threshold,fpLIHCflg
0,10905,23785,1647,1,2,1,1,1045,0,1,2,1,71,1,6,1,1,1,4,1,2,3,1,71,5,4,2,4,1,1,0,3,3,3,7,0,1,3720,25365,122,430,1027,69,0,0,4,1037,1045,2,2,1,1,7,3,4,5,5,9,4,4,4,0,2,0,1,1,1,-9,1,4,2,5,3,-9,0,4,-9,-9,0,0,-9,0,1,-9,2,-9,-9,-9,-9,3,4,4,4,3,6,2,3,1,-9,3,1,3,6,3,1,0,-9.0,71.53846153846153,71.53846153846153,9365.0,1,0.0,2,2,9365.0,9365.0,25365.0,2,3,-99999999.0,-9,275.5908248378128,1,1,209.751254180602,1,1,0,0,0,-9.0,1,2,1,1,4,4,4,4,10,80.53999999999999,3,86.66,3,2,2,4,2,1,0,0,0,0,0,2,1,1,2,1,1,4,1,1,250,4,6,250,4,1,1,1,1,70.52,4,72.88,3,67.907,4,1647.0,10905,17702.699999999997,1
0,20143,35632,2372,1,4,1,1,3382,0,0,4,2,60,1,2,1,1,1,5,4,1,3,2,60,3,2,4,4,1,2,0,1,3,5,2,0,0,3000,37263,96,1005,1202,69,0,0,6,3378,3382,1,1,1,1,2,1,1,3,1,2,2,2,4,2,1,1,1,3,4,4,4,2,4,1,1,6,3,1,2,1,0,0,0,0,1,1,1,1,1,-9,-9,3,3,3,3,3,6,2,3,7,7,1,9,1,2,1,2,0,57.69230769230769,-9.0,-9.0,37263.32,4,-9.0,-9,2,43167.8,43167.8,43167.8,2,-9,210500.0,5,448.2317747611865,2,0,387.7174738841406,2,0,0,0,1,9535.66156621074,1,2,1,1,1,1,1,1,7,120.45,5,125.18,5,2,1,2,2,1,0,0,0,0,0,2,1,1,1,1,1,5,1,0,250,4,6,250,4,4,2,6,4,60.14,3,61.21,4,48.49,5,2372.0,20143,18427.699999999997,0
0,32097,21256,797,1,7,1,1,1272,0,0,3,1,74,5,5,1,1,1,5,1,1,2,1,74,6,5,3,1,1,2,0,1,3,1,7,0,0,2640,22226,92,261,399,46,0,0,4,1272,1272,1,1,1,1,7,3,4,6,7,11,6,5,1,0,1,1,1,2,3,-9,3,5,3,1,1,3,0,1,-9,-9,0,0,-9,0,1,-9,2,2,2,-9,-9,3,1,1,1,3,3,2,4,5,5,1,9,1,2,1,2,0,50.76923076923077,-9.0,-9.0,22226.16,2,-9.0,-9,2,27300.0,27300.0,27300.0,2,-9,85000.0,3,610.0505166475316,3,0,617.1803713527852,4,0,0,0,0,-9.0,7,7,2,2,3,3,3,3,2,46.04,1,47.12,1,2,2,4,1,2,0,0,0,0,0,2,1,1,2,1,1,5,1,0,100,3,4,-8,-8,1,1,1,1,74.45,4,64.82,3,76.462,3,797.0,32097,16852.699999999997,0
0,9874,7407,935,1,2,1,1,1799,0,1,2,1,71,5,4,1,1,1,5,4,3,3,1,71,7,7,6,1,2,1,0,3,4,2,8,0,1,1680,7355,97,384,408,46,1,1,1,1749,1799,3,3,2,1,8,2,3,7,6,10,5,6,1,0,1,0,2,4,6,-9,6,7,6,3,3,-9,0,3,-9,-9,-9,1,-9,1,2,-9,1,-9,-9,-9,1,3,1,1,1,3,3,2,4,7,-9,3,9,4,3,2,1,0,-9.0,32.30769230769231,32.30769230769231,11830.0,1,1.0,1,1,11830.0,11882.0,11830.0,1,1,-99999999.0,-9,335.934557979334,1,1,332.3594164456233,2,0,0,0,0,-9.0,7,7,2,2,2,2,2,2,2,52.81,2,53.75,2,2,2,4,2,1,0,0,0,0,0,2,1,1,1,1,1,5,1,0,250,4,6,250,4,4,2,6,4,70.87,4,69.68,3,70.537,3,935.0,9874,16990.699999999997,0
0,34254,55432,1678,1,7,1,1,5050,0,1,3,1,69,4,9,1,1,1,5,1,1,3,1,69,1,4,4,3,1,1,0,1,3,4,6,1,0,6792,57422,151,637,830,60,0,0,9,5033,5050,1,1,1,1,6,3,2,1,1,4,1,1,3,0,1,2,1,3,4,4,4,4,4,1,1,2,2,1,1,1,0,0,0,0,1,1,2,1,1,-9,-9,4,3,2,2,4,5,2,1,6,6,2,9,1,2,1,1,0,130.6153846153846,-9.0,-9.0,54821.75999999999,5,-9.0,-9,2,69708.0,69708.0,72308.0,2,-9,189000.0,5,801.268941584731,4,0,658.501625135428,4,0,0,0,0,-9.0,4,4,1,1,6,6,5,4,6,95.63,4,103.19,4,3,2,4,3,1,0,0,0,0,0,1,1,1,2,1,1,5,1,0,150,4,5,150,4,1,1,1,1,69.41,3,67.96,3,68.107,4,1678.0,34254,17733.699999999997,0
0,26259,26929,1315,1,6,1,1,12320,0,0,3,1,74,3,9,1,1,1,5,1,1,2,1,74,5,4,3,2,1,2,0,1,3,4,2,1,0,670,28362,126,477,658,54,0,0,5,12306,12320,1,1,1,1,2,1,1,5,3,7,4,4,2,0,1,1,1,3,4,-9,4,4,3,1,1,2,0,1,-9,-9,0,0,-9,0,1,-9,2,2,2,-9,-9,5,4,2,2,5,6,2,2,5,5,2,9,1,2,1,2,0,12.88461538461539,-9.0,-9.0,25762.16,3,-9.0,-9,2,32500.0,32500.0,35100.0,2,-9,120000.0,3,518.1809615384616,3,0,505.2963461538462,3,0,0,0,0,-9.0,3,3,1,1,7,6,5,4,10,82.11999999999999,3,89.88,3,3,2,4,3,1,0,0,0,0,0,1,1,1,3,1,1,5,1,0,50,2,3,50,2,1,1,1,1,73.81,4,75.33,3,72.022,3,1315.0,26259,17370.699999999997,0
0,48152,27928,1172,1,9,1,88,7225,0,1,3,1,70,5,9,0,1,3,-9,2,1,1,1,70,7,7,6,1,1,2,0,3,3,3,9,0,0,0,30254,224,349,530,69,0,0,5,7225,7225,1,1,1,1,9,2,4,7,6,10,5,6,1,0,1,0,2,4,6,-9,6,7,6,3,3,1,0,3,-9,-9,-9,1,-9,1,1,-9,1,2,2,-9,-9,3,1,1,1,3,4,2,4,5,5,2,9,2,1,1,2,0,0.0,-9.0,-9.0,29954.0,3,-9.0,-9,2,34300.0,34300.0,34300.0,2,-9,450000.0,5,802.109644087256,4,0,926.5749336870028,5,0,0,0,0,-9.0,7,7,2,2,6,6,5,4,2,69.25999999999999,2,71.44,3,3,2,4,4,1,1,0,0,1,1,2,1,6,3,-8,3,-9,0,1,-9,-9,-9,-9,-9,2,1,1,3,69.82,3,69.96,3,73.255,3,1172.0,48152,17227.699999999997,0
0,13731,14610,1289,1,2,1,1,583,0,1,2,1,69,3,8,1,1,1,5,1,3,2,1,69,4,1,2,2,1,1,0,3,2,2,4,0,1,3900,10867,118,550,570,51,0,1,2,579,583,3,3,2,1,4,1,1,4,3,5,3,3,2,1,1,0,1,1,2,-9,2,1,2,6,3,6,0,4,-9,-9,1,0,-9,0,1,-9,2,-9,-9,-9,1,3,2,2,2,3,4,2,2,3,-9,3,5,4,3,2,1,0,-9.0,75.0,75.0,12347.8,1,75.0,1,1,12347.8,16247.8,12347.8,1,1,-99999999.0,-9,355.647933244916,1,0,300.5303870808678,2,0,0,0,0,-9.0,3,3,1,1,5,5,5,4,10,64.94,2,69.38,2,2,2,4,4,1,0,0,0,0,0,2,1,1,2,1,1,5,1,0,100,3,4,100,3,1,1,1,1,69.32,3,69.21,3,69.345,3,1289.0,13731,17344.699999999997,0
0,48310,48310,1526,1,9,1,1,1529,0,1,4,2,65,2,3,1,1,1,5,4,1,2,2,65,1,5,3,2,1,1,0,1,3,3,9,0,0,0,49775,64,653,755,55,0,0,8,1523,1529,1,1,1,1,9,2,4,1,1,1,1,1,2,0,1,2,1,2,3,3,3,5,3,1,1,2,2,1,1,1,0,0,0,0,1,1,2,1,1,-9,-9,5,3,1,1,5,5,2,3,5,5,1,9,2,1,1,1,0,0.0,-9.0,-9.0,49775.07,5,-9.0,-9,2,62418.75,62418.75,62418.75,2,-9,240000.0,5,929.2513461538462,5,0,929.2513461538462,5,0,0,0,0,-9.0,2,2,1,1,1,1,1,1,7,82.21000000000001,3,86.49000000000001,3,2,2,4,1,1,0,0,0,0,0,2,1,1,2,1,1,5,1,0,50,2,3,50,2,4,2,6,4,65.41,3,65.52,4,60.232,4,1526.0,48310,17581.699999999997,0
1,15543,23643,1470,1,3,1,1,880,121,1,1,2,64,3,6,1,1,1,5,1,2,2,2,64,1,5,4,2,1,1,0,1,3,3,4,0,0,8100,25398,126,704,589,51,0,0,4,816,880,2,2,1,1,4,1,1,1,1,1,1,1,2,0,1,1,1,3,5,4,4,5,4,1,1,2,6,1,2,1,0,0,0,0,1,1,1,-9,-9,-9,-9,5,3,1,1,5,6,2,2,5,-9,3,9,3,5,3,1,0,-9.0,155.7692307692308,155.7692307692308,25398.16,3,0.0,2,2,29640.0,29640.0,29640.0,2,3,-99999999.0,-9,455.1761538461539,2,0,299.4069230769231,2,0,0,0,0,-9.0,3,3,1,1,4,4,4,4,10,76.19999999999999,3,80.38,3,2,2,4,3,1,0,0,0,0,0,1,1,1,2,1,1,5,1,0,50,2,3,50,2,1,1,1,1,63.84,3,63.96,4,61.361,4,1470.0,15543,17525.699999999997,1
0,47073,56673,985,1,9,1,1,568,0,0,3,1,79,3,9,1,1,1,5,1,1,3,1,79,1,4,2,2,1,2,0,1,3,2,9,0,0,9600,58214,104,264,563,55,0,0,9,566,568,1,1,1,1,9,2,4,1,1,1,1,1,2,0,1,2,1,1,1,2,1,4,2,1,1,-8,2,1,1,1,0,0,0,0,1,1,1,1,1,-9,-9,4,2,1,1,4,4,2,2,4,4,1,9,1,2,1,2,0,184.6153846153846,-9.0,-9.0,58214.3199,5,-9.0,-9,2,74312.5,74312.5,74312.5,2,-9,-88888888.0,-8,1088.698459615385,5,0,904.083075,5,0,0,0,0,-9.0,3,3,1,1,7,6,5,4,10,61.83,2,66.16,2,2,2,4,4,1,0,0,0,0,0,2,1,1,1,1,1,5,1,0,350,4,6,350,4,1,1,1,2,79.03,4,78.77,3,80.557,2,985.0,47073,17040.699999999997,0
0,48495,89231,2411,1,9,1,1,4220,0,0,4,2,67,4,8,1,1,1,4,1,1,2,2,67,3,4,5,4,1,1,0,1,3,5,10,0,0,0,91553,174,822,1345,71,0,0,10,4203,4220,1,1,1,1,10,3,4,3,1,3,2,2,4,1,1,3,1,3,5,5,4,4,5,1,1,2,1,1,1,1,0,0,0,0,1,1,2,1,1,-9,-9,4,4,3,3,4,7,2,1,6,6,2,9,2,1,1,1,0,0.0,-9.0,-9.0,76331.3199,5,-9.0,-9,2,100000.0,100000.0,100000.0,2,-9,300000.0,5,1033.72891450417,5,0,932.6032598244147,5,0,0,0,0,-9.0,4,4,1,1,5,5,5,4,6,144.64,5,152.1,5,2,2,4,3,1,0,0,0,0,0,2,1,1,2,1,1,4,1,1,100,3,4,100,3,1,1,1,1,67.17,3,69.76,4,60.72,4,2411.0,48495,18466.699999999997,0
0,14174,26056,871,1,3,1,1,1633,0,0,2,1,71,5,3,1,1,1,5,4,2,1,1,71,4,3,3,2,2,2,0,1,3,1,8,0,0,15000,26957,134,243,440,54,0,0,5,1567,1633,2,2,1,1,8,2,3,4,3,5,3,3,2,1,1,1,1,3,4,-9,4,3,3,1,1,4,0,1,-9,-9,0,0,-9,0,2,-9,2,-9,-9,-9,-9,2,1,2,2,2,3,2,4,4,-9,3,9,3,5,3,2,0,-9.0,288.4615384615385,288.4615384615385,26957.3199,3,0.0,2,2,31637.3,31637.3,31637.3,2,3,-99999999.0,-9,576.8251525198939,3,0,273.5594156804734,1,1,0,0,1,6823.0488028883,7,7,2,2,1,1,1,1,2,33.01000000000001,1,34.2,1,5,1,1,1,1,1,1,0,2,1,2,1,1,1,1,1,5,1,0,-9,-9,-9,-9,-9,4,2,6,4,70.89,4,70.48,3,73.008,3,871.0,14174,16926.699999999997,0
0,50453,50453,1900,1,9,1,88,1957,0,1,3,1,70,4,9,0,1,2,-9,1,1,3,1,70,2,6,6,2,1,1,1,3,3,5,9,0,0,0,53278,331,717,772,81,0,0,8,1950,1957,1,1,1,1,9,2,4,2,1,1,1,1,2,0,1,0,2,4,6,6,6,6,6,3,3,1,1,3,3,3,-9,1,1,1,1,1,1,1,1,-9,-9,5,3,1,1,5,8,2,1,5,5,2,9,2,1,1,1,0,0.0,-9.0,-9.0,53077.9999,5,-9.0,-9,2,59812.5,59812.5,59812.5,2,-9,750000.0,5,969.9807673076924,5,0,969.9807673076924,5,0,0,0,0,-9.0,4,4,1,1,7,6,5,4,6,131.55,5,138.44,5,2,2,4,3,1,0,0,0,0,0,2,1,1,2,4,1,-9,0,1,350,4,6,350,4,1,1,1,2,69.62,3,67.9,3,70.076,3,1900.0,50453,17955.699999999997,0
0,34168,57278,1586,1,7,1,1,1859,0,0,3,1,69,4,4,1,1,1,5,4,1,3,1,69,1,4,4,3,1,2,0,1,3,4,5,0,0,8760,58931,71,965,490,60,0,0,9,1851,1859,1,1,1,1,5,3,2,1,1,4,1,1,3,0,1,2,1,3,4,4,4,4,4,1,1,2,6,1,1,1,0,0,0,0,1,1,1,1,1,-9,-9,3,2,2,2,3,6,2,1,6,6,2,9,1,2,1,2,0,168.4615384615385,-9.0,-9.0,58930.72,5,-9.0,-9,2,77655.0,77655.0,77655.0,2,-9,200000.0,5,828.0902255639098,4,0,656.9707475622969,4,0,1,0,0,-9.0,4,4,1,1,2,2,2,2,6,85.89,3,90.69,4,2,2,4,4,1,0,1,0,1,1,2,1,1,2,1,1,5,1,0,250,4,6,250,4,4,2,4,4,68.54,3,69.55,3,54.531,4,1586.0,34168,17641.699999999997,0
0,44791,44791,1746,1,9,1,1,1386,0,1,4,2,61,4,5,1,1,1,4,1,1,2,2,61,2,7,6,2,1,2,1,3,3,5,9,0,0,0,46768,98,726,868,55,0,0,8,1381,1386,1,1,1,1,9,2,4,2,1,1,1,1,2,0,1,0,2,4,6,6,6,7,6,3,3,2,-8,3,3,3,-9,1,1,1,1,1,1,1,1,-9,-9,5,3,1,1,5,6,2,1,5,5,2,9,2,1,1,2,0,0.0,-9.0,-9.0,46567.9999,4,-9.0,-9,2,51675.0,51675.0,51675.0,2,-9,475000.0,5,861.4423057692309,4,0,861.4423057692309,5,0,0,0,0,-9.0,4,4,1,1,3,3,3,3,6,120.11,5,126.32,5,2,2,4,3,1,0,0,0,0,0,1,1,1,1,1,1,4,1,1,25,2,2,25,2,1,1,1,1,60.81,3,62.62,4,52.403,5,1746.0,44791,17801.699999999997,0
0,42545,24676,778,1,9,1,1,760,0,0,3,1,77,5,9,1,1,1,4,1,1,1,1,77,6,5,2,1,2,2,0,1,3,1,6,0,0,0,25837,125,218,390,45,0,0,4,760,760,1,1,1,1,6,3,2,6,6,10,5,5,1,0,1,1,1,2,2,-9,2,5,2,1,1,1,0,1,-9,-9,0,0,-9,0,2,-9,1,2,2,-9,-9,4,2,1,1,4,4,2,4,3,3,1,7,2,1,1,2,0,0.0,-9.0,-9.0,25837.16,3,-9.0,-9,2,32575.0,32575.0,32575.0,2,-9,175000.0,4,707.9480482204362,4,0,817.8020557029179,5,0,0,0,0,-9.0,7,7,2,2,7,6,5,4,2,47.71,1,49.58,1,4,2,4,2,1,0,0,0,0,0,2,1,1,1,1,1,4,1,1,-9,-9,-9,-9,-9,1,1,1,2,77.19,4,76.29,3,79.473,3,778.0,42545,16833.699999999997,0
0,28000,16240,1302,1,6,1,1,472,0,0,4,2,65,2,3,1,1,1,5,4,1,2,2,65,6,5,4,1,1,2,1,1,3,4,4,0,0,0,17288,92,649,518,44,0,0,2,471,472,1,1,1,1,4,1,1,6,7,11,6,5,1,0,1,0,1,3,5,-9,4,5,4,2,1,1,0,2,-9,-9,0,0,-9,0,1,-9,2,1,1,-9,-9,5,3,1,1,5,5,2,3,5,5,2,9,2,1,1,2,0,0.0,-9.0,-9.0,17288.1599,2,-9.0,-9,2,19512.5,19512.5,19512.5,2,-9,250000.0,5,465.9273794489092,2,0,538.2264555702917,3,0,0,0,0,-9.0,2,2,1,1,1,1,1,1,7,100.8,4,108.03,4,3,2,4,1,1,0,0,0,0,0,1,1,1,2,1,1,5,1,0,50,2,3,50,2,4,2,6,4,64.87,3,66.1,4,58.201,4,1302.0,28000,17357.699999999997,0
1,11352,22572,2104,1,2,2,3,3112,396,1,1,2,55,1,2,1,1,1,5,4,2,3,2,55,3,2,3,4,1,1,0,1,1,3,6,1,0,6679,18053,165,972,895,71,0,1,4,2692,3112,2,2,1,1,6,3,2,3,1,2,2,2,4,2,1,1,1,3,4,3,4,2,3,1,1,6,-9,1,6,3,0,0,0,0,1,2,1,-9,-9,-9,-9,2,2,3,3,2,5,2,3,6,-9,3,9,3,5,3,1,0,-9.0,128.4372632919634,128.4372632919634,18052.904,2,109.0859632919634,1,1,18966.68,24639.15009118209,18966.68,1,3,-99999999.0,-9,309.8265671865673,1,1,218.0856648351648,1,1,1,0,0,-9.0,1,2,1,1,1,1,1,1,7,78.83,3,83.44,3,2,2,4,1,2,1,0,0,1,1,2,1,1,2,1,1,5,1,0,200,4,6,200,4,4,2,6,4,54.54,3,51.09,4,47.061,5,2104.0,11352,18159.699999999997,1
0,83837,97037,1288,1,10,1,1,1507,0,0,3,1,81,1,5,1,1,1,5,1,1,3,1,81,1,5,4,2,1,2,1,1,3,5,7,0,0,13200,98891,122,554,560,53,0,0,10,1504,1507,1,1,1,1,7,3,4,1,1,1,1,1,2,0,1,2,1,3,4,4,4,5,4,1,1,2,2,1,1,1,0,0,0,0,1,1,1,1,1,-9,-9,5,3,1,1,5,7,2,3,7,2,2,9,1,2,1,2,0,253.8461538461538,-9.0,-9.0,98891.3199,5,-9.0,-9,2,100000.0,100000.0,100000.0,2,-9,465000.0,5,1866.275382692308,5,0,1612.429228846154,5,0,0,0,0,-9.0,1,2,1,1,3,3,3,3,9,177.33,5,184.44,5,2,2,4,4,1,0,0,0,0,0,2,1,1,2,1,1,5,1,0,300,4,6,300,4,1,1,1,1,80.62,4,81.47,2,75.969,3,1288.0,83837,17343.699999999997,0
0,13327,23688,1360,1,2,1,1,1271,0,1,2,1,73,3,9,1,1,1,4,1,4,3,1,73,1,4,3,3,2,1,0,3,4,3,4,0,0,4764,21254,95,389,817,59,0,0,4,1271,1271,4,4,2,1,4,1,1,1,1,4,1,1,3,0,1,0,1,2,3,3,3,4,3,6,3,6,4,2,2,1,0,0,0,0,2,2,2,-9,-9,6,10,4,3,2,2,4,5,2,2,6,-9,3,9,5,4,2,1,0,-9.0,91.6153846153846,91.6153846153846,21254.3403,2,78.6923076923077,1,1,24037.61,28129.61,24037.61,1,2,-99999999.0,-9,342.023428282244,1,1,255.8280105633803,1,1,0,0,0,-9.0,3,3,1,1,6,6,5,4,10,66.64,2,71.36,3,2,2,4,4,2,0,0,0,0,0,2,1,1,2,1,1,4,1,1,150,4,5,150,4,1,1,1,2,72.51,4,72.96,3,71.482,3,1360.0,13327,17415.699999999997,1
0,65613,100000,1524,1,10,2,88,1569,0,1,3,1,82,5,9,0,2,2,-9,1,2,1,1,82,3,1,3,3,1,2,0,3,3,3,8,0,0,24000,100000,365,239,814,107,0,0,10,1505,1569,2,2,1,1,8,2,3,3,1,2,2,2,3,1,1,1,1,2,3,3,3,1,3,6,3,2,-8,1,1,1,0,0,0,0,1,1,1,-9,-9,-9,-9,4,3,2,2,4,5,2,4,1,-9,3,7,3,5,3,2,0,-9.0,461.5384615384615,461.5384615384615,100000.0,5,0.0,2,2,100000.0,100000.0,100000.0,2,5,-99999999.0,-9,1651.156408653846,5,0,1266.541024038462,5,0,0,0,0,-9.0,7,7,2,2,7,6,5,4,2,77.13,3,80.0,3,4,2,4,4,1,0,0,0,0,0,2,2,2,3,4,3,-9,0,1,-9,-9,-9,-9,-9,1,1,1,2,81.86,4,84.62,2,71.581,3,1524.0,65613,17579.699999999997,0
0,100000,100000,865,1,10,1,1,2132,0,0,3,1,82,3,9,1,1,1,4,1,1,3,1,82,1,5,3,2,2,2,0,1,3,2,8,0,0,14400,100000,126,263,423,54,0,0,10,2113,2132,1,1,1,1,8,2,3,1,1,1,1,1,2,0,1,2,1,2,3,3,3,5,3,1,1,1,2,1,1,1,0,0,0,0,2,2,2,1,1,-9,-9,4,2,1,1,4,4,2,2,5,5,1,9,1,2,1,2,0,276.9230769230769,-9.0,-9.0,100000.0,5,-9.0,-9,2,100000.0,100000.0,100000.0,2,-9,190000.0,5,1920.0,5,0,1920.0,5,0,0,0,0,-9.0,3,3,1,1,7,6,5,4,10,64.04,2,68.18,2,2,2,4,4,2,1,0,0,1,1,2,1,1,2,1,1,4,1,1,350,4,6,350,4,1,1,1,2,81.59,4,81.88,2,81.843,2,865.0,100000,16920.699999999997,0
0,40655,28380,979,1,8,1,1,7999,0,0,3,1,74,5,6,1,1,1,5,1,1,2,1,74,6,5,4,1,2,2,1,1,3,3,8,0,0,4800,29491,86,382,465,46,0,0,5,7999,7999,1,1,1,1,8,2,3,6,7,11,6,5,1,0,1,1,1,3,4,-9,4,5,4,1,1,2,0,1,-9,-9,0,0,-9,0,2,-9,2,2,2,-9,-9,4,2,1,1,4,4,2,4,6,6,1,9,1,2,1,2,0,92.30769230769232,-9.0,-9.0,29490.841494,3,-9.0,-9,2,36883.5514,36883.5514,36883.5514,2,-9,-88888888.0,-8,814.0884470149252,4,0,781.261322745358,5,0,0,0,0,-9.0,7,7,2,2,4,4,4,4,2,75.49000000000001,3,79.68,3,4,2,4,2,1,0,0,0,0,0,2,1,1,2,1,1,5,1,0,100,3,4,100,3,1,1,1,1,73.95,4,76.1,3,74.659,3,979.0,40655,17034.699999999997,0
0,17240,15199,1284,1,3,3,88,504,0,1,2,1,69,3,5,0,1,2,-9,1,4,3,1,69,7,6,5,1,1,1,1,3,4,3,7,0,1,5200,9999,166,654,384,80,0,1,2,504,504,4,4,2,1,7,3,4,7,7,11,6,6,1,0,1,0,2,4,6,-9,5,6,5,3,3,7,0,3,-9,-9,-9,1,-9,1,1,-9,2,-9,-9,1,5,5,3,1,1,5,5,2,2,8,-9,3,9,5,4,2,1,0,-9.0,100.0,100.0,9799.0,1,100.0,1,1,9799.0,14999.0,9799.0,1,2,-99999999.0,-9,436.2514351320322,2,0,331.5318302387269,2,0,0,1,1,5587.44250712187,3,3,1,1,3,3,3,3,9,68.13,2,72.66,3,2,2,4,2,1,0,0,0,0,0,2,1,1,2,4,1,-9,0,1,300,4,6,300,4,1,1,1,1,69.49,3,73.71,3,67.55,4,1284.0,17240,17339.699999999997,0
0,1432,7432,894,1,1,1,1,1301,0,1,2,1,70,2,8,1,1,1,5,2,2,2,1,70,1,4,2,2,1,1,0,1,1,1,2,1,1,6000,3740,104,302,434,54,1,1,1,1255,1301,2,2,1,1,2,1,1,1,1,1,1,1,2,0,1,1,1,2,2,1,2,4,2,1,1,-8,-9,1,5,3,0,0,0,0,1,1,1,-9,-9,-9,-9,3,1,1,1,3,3,2,3,3,-9,3,1,3,5,3,1,3,-9.0,115.3846153846154,115.3846153846154,7748.36,1,91.15384615384616,1,1,7748.36,12488.36,7748.36,1,4,-99999999.0,-9,220.055,1,1,104.6703846153846,1,1,0,0,0,-9.0,2,1,1,1,5,5,5,4,10,26.03,1,30.24,1,2,2,4,4,1,0,0,0,0,0,1,1,1,2,1,1,5,1,0,100,3,4,100,3,2,1,1,3,69.95,3,70.13,3,74.268,3,894.0,1432,16949.699999999997,0
0,46748,47200,1414,1,9,1,1,249,0,0,4,2,62,4,4,1,1,1,5,2,2,2,2,62,1,5,3,2,1,2,1,1,3,4,4,0,0,452,49095,109,612,642,51,0,0,8,230,249,2,2,1,1,4,1,1,1,1,1,1,1,2,0,1,1,1,2,3,3,3,5,3,1,1,2,7,1,2,1,0,0,0,0,1,1,1,-9,-9,-9,-9,5,3,1,1,5,5,2,1,4,-9,3,9,3,5,3,2,0,-9.0,92.30769230769232,8.699320788461549,49228.0,5,0.0,2,2,61112.0,61112.0,61112.0,2,3,-99999999.0,-9,909.8846153846154,5,0,901.185294596154,5,0,0,0,0,-9.0,5,5,1,1,2,2,2,2,4,95.85,4,98.62,4,1,2,4,4,1,0,0,0,0,0,2,1,1,1,1,1,5,1,0,100,3,4,100,3,2,1,1,3,62.28,3,62.16,4,55.11,4,1414.0,46748,17469.699999999997,0
0,32050,26989,816,1,7,1,1,2065,0,0,3,1,69,6,3,1,1,1,3,5,2,3,1,69,6,5,4,1,1,2,0,1,3,1,9,0,0,8400,28420,48,279,441,47,0,0,5,2051,2065,2,2,1,1,9,2,4,6,6,10,5,5,1,0,1,1,1,3,4,-9,4,5,4,1,1,5,0,1,-9,-9,0,0,-9,0,1,-9,1,-9,-9,-9,-9,4,2,1,1,4,4,2,5,4,-9,3,9,3,5,3,2,0,-9.0,161.5384615384615,161.5384615384615,28420.1599,3,0.0,2,2,35572.5,35572.5,35572.5,2,4,-99999999.0,-9,775.1481027554534,4,0,616.9151160477454,4,0,0,0,0,-9.0,6,6,2,2,1,1,1,1,3,27.8,1,29.68,1,3,2,4,1,1,0,0,0,0,0,2,1,1,3,1,1,3,1,0,125,3,4,125,3,5,3,1,4,69.34,3,66.63,3,73.614,3,816.0,32050,16871.699999999997,0
